Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Traffic Type,Traffic Subtype
5958f75cb55215b75aa4fcd180f2ddae403f3cf06cd0056fd9e6d48946e82028,192.168.1.70,4,192.168.1.90,1,2,03/01/1970 03:59:12 AM,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,3,1,3,3,1,3,0,3,3,2,2,0,1,1,0,,0,,0,1,0,3,1,1,1,1,2,0,2,3,1,1,0,0,0,0,0,0,0,,,,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,1,DoS,DoS RST
5885ba481795e109a82c81378f860a524e3c3126273b2c1e640cf5705cbd4999,192.168.1.70,0,192.168.1.90,0,0,03/01/1970 03:54:59 AM,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,,0,,0,0,0,0,0,0,1,0,2,0,3,2,0,1,0,0,0,0,0,1,0,,,,0,0,0,1,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,1,DoS,DoS SYN
ec40493703981b0173c93ccdee762d50b028637a8a791799401e9cdede00256f,192.168.1.70,3,192.168.1.90,1,1,01/01/1970 05:04:03 AM,1,0,0,0,0,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,,0,,1,0,0,3,0,2,0,2,3,0,1,2,0,1,0,2,0,0,0,2,0,,,,0,1,2,0,0,1,1,0,1,0,3,0,0,0,0,0,1,0,0,1,DoS,DoS CWR
a6152c1a66ba5dc99dbe9c38deeb490e1db07c19d39c7cd18c052f687691b834,192.168.1.70,3,192.168.1.90,1,0,01/01/1970 05:00:57 AM,1,0,0,1,0,1,1,3,0,1,0,0,0,1,0,3,0,3,0,2,0,1,3,3,0,1,0,2,0,0,,0,,1,0,2,0,2,0,1,1,0,0,0,3,0,1,0,2,0,0,2,0,0,0.0,,0.0,0,0,1,0,0,2,0,0,1,0,1,0,2,1,0,0,1,3,0,1,DoS,DoS RST
b4c20ae411f87701a3db64948859530ff1a97ef5ee858b2b2c192a8e6739661a,192.168.1.70,1,192.168.1.90,0,0,01/01/1970 10:45:22 PM,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,3,3,2,3,2,0,3,1,0,0,2,0,0,0.0,1,,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,,,,0,1,0,0,1,0,0,0,1,1,1,0,0,0,2,3,0,3,3,1,DoS,DoS ECN
d6f23b8c793b1447a38599898d05c946d9eea44f3656b2c83f89dc7b4e45514c,192.168.1.70,1,192.168.1.90,1,1,03/01/1970 04:07:50 AM,0,1,0,1,0,0,2,3,0,1,1,0,0,1,0,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,3,3,0,0,2,0,3,0,0,2,0,0,0,3,0,0,0.0,,,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,1,2,0,0,1,DoS,DoS RST
91df3eab85bb1818c273aae7c22a61e34b2fff79c7d6286f6a84aa03b81557e4,192.168.1.70,0,192.168.1.90,1,2,03/01/1970 04:01:09 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,,2,,0,0,0,0,2,1,1,0,0,2,0,3,0,0,2,2,0,0,1,0,1,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,DoS,DoS URG
608dd736de300982a7e30261b3eea1eb1feb844dfad177a0d1d93e98d9681405,192.168.1.70,0,192.168.1.90,0,0,01/01/1970 05:03:50 AM,0,0,0,0,0,3,2,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,0,,0,0,0,3,0,0,0,3,2,1,0,2,1,0,0,0,2,0,2,0,1,,0.0,,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,DoS,DoS ECN
6237a4e5e774c4580be5548cb4e3f84fc240a9685dbb99019b7c9062a4b3fb3c,192.168.1.70,0,192.168.1.90,1,0,01/01/1970 04:48:21 AM,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,2,0,0,3,2,2,0,0,0,0,0,0,0,,1,,0,1,0,1,0,1,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,,,,0,1,1,2,0,0,2,0,0,0,2,0,0,1,0,3,1,2,3,1,DoS,DoS FIN
99903e7ce82167959ac1586225806e934b2de49188fc380f75f38d2a95e3d0c8,192.168.1.70,0,192.168.1.90,1,1,03/01/1970 04:07:53 AM,1,1,1,0,0,2,2,2,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0,0.0,1,0,0,0,2,3,2,0,1,0,2,3,0,0,1,1,0,0,0,2,0,,,,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,DoS,DoS RST
2676024e34e16074ebdee3e047139e9d1ab433118fb2e1bd10fa044184c0435f,192.168.1.70,1,192.168.1.90,0,1,01/01/1970 04:49:58 AM,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,2,3,0,0,1,3,0,2,2,1,0,0,0,0,1,,0,,1,1,2,3,2,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,,0.0,0.0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,1,2,1,1,DoS,DoS ACK
adb31d0f79b16ef0b8b7027f799987330b579a04dc011459feb7bad5a5621219,192.168.1.70,4,192.168.1.90,0,2,01/01/1970 04:53:04 AM,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,,2,,1,0,0,3,2,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,DoS,DoS URG
743f601cbb6ba4d8d9ea10af2782cfceaa1bc9f39a947b3649e18fa32f7dad52,192.168.1.70,0,192.168.1.90,0,1,01/01/1970 04:52:08 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,,2,,2,1,0,0,2,0,0,1,0,2,0,3,0,1,0,2,0,0,0,0,0,,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,DoS,DoS RST
35dd69fb719d60b0e7cc91811eba92504c8959a707e03ad2fff6db41c4f7f4b9,192.168.1.70,0,192.168.1.90,0,2,01/01/1970 09:17:41 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,1,2,0,0,0,0,0,0,,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,Information Gathering,Information Gathering
54860dd61e57fd1152cd33acfc402851e9c1637bbade17f837b65ff35cbee0ce,192.168.1.70,2,192.168.1.90,1,0,03/01/1970 03:59:24 AM,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,3,0,0,3,0,0,3,0,0,0,2,0,0,,0,,0,0,0,1,0,1,0,0,2,1,0,3,0,0,0,0,2,0,0,1,0,,0.0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DoS,DoS RST
dfdf0af50abe6a51971ab36ef92081aab9be8f93e6a1e4b0f7233e8c0470fb30,192.168.1.70,0,192.168.1.90,0,3,01/01/1970 05:04:51 AM,0,0,2,0,0,3,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,0,,0,1,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,0,2,3,0,,,,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,1,DoS,DoS CWR
da1b23325d1f764fcbfb628143d595c16ee5d0a4f7d0d90702e0e030ad55e130,192.168.1.70,2,192.168.1.90,0,2,03/01/1970 04:01:08 AM,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,,2,,0,0,0,0,0,1,2,0,0,0,0,1,0,2,2,0,2,0,0,2,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,DoS,DoS URG
edf217dd29eb812b18beb53d837a5d4d96b26882ec76ae12215e303ec1e9b52e,192.168.1.70,0,192.168.1.90,0,0,01/01/1970 10:55:10 PM,2,2,1,0,0,0,2,2,2,0,1,0,0,0,0,2,3,3,0,2,3,3,3,2,0,0,2,0,0,0,0.0,0,,0,1,0,1,0,2,2,1,2,1,1,2,0,0,2,0,2,0,1,2,1,0.0,,,0,1,0,1,0,0,0,2,1,0,2,1,1,2,2,0,3,3,2,1,DoS,DoS CWR
662feff314f62710f926160ef1945c2de5497844d51c09231dd40986f1fe5fae,192.168.1.70,4,192.168.1.90,2,1,02/01/1970 10:31:22 AM,1,0,0,0,0,3,0,0,3,3,1,1,2,0,0,0,2,1,1,2,1,1,0,0,2,0,2,0,0,0,,0,,1,0,0,0,0,4,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,,,0,0,0,1,1,0,1,3,2,0,4,0,0,0,0,0,2,0,0,1,Bruteforce,Bruteforce SSH
65cef85cd80b9df3ea7db407ed4a4c117e725e0ee9af0624627ea177fd644fb6,192.168.1.70,0,192.168.1.90,0,2,01/01/1970 11:28:37 PM,0,0,0,0,0,3,3,3,2,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0,2,,0,0,1,2,0,4,3,3,3,0,2,1,1,0,0,2,0,0,0,3,0,0.0,,,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,DoS,DoS CWR
fb364b5fda9a3c790d38db3e1ac48d34cf1c6c9d62e9aad493d1b21d9d403e83,192.168.1.70,0,192.168.1.90,1,3,01/01/1970 04:51:50 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,1,0,1,1,0,0,,0,0.0,0,0,0,0,0,0,1,0,0,1,2,3,1,1,0,0,1,1,0,0,2,0.0,,,0,0,0,0,2,0,0,2,1,0,0,2,0,0,1,0,1,0,0,1,DoS,DoS RST
be75f59e57d1b252a2f0b8817b7ff4393be0f444158cd59ca6cad29cd853b2e6,192.168.1.70,0,192.168.1.90,3,2,01/01/1970 07:47:15 AM,0,1,0,0,0,0,1,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,,0,,2,0,1,0,0,0,0,0,0,0,3,2,0,1,2,0,2,0,0,0,0,,0.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,Information Gathering,Information Gathering
7d549a9c1cc30b0d5cc565613c4d897955adfa0d6f7e28f75bfaf3c4cb9ceedf,192.168.1.70,2,192.168.1.90,1,0,03/01/1970 04:02:29 AM,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,2,1,1,0,0,0,,,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,DoS,DoS CWR
0d46dc7f4ff339d7d646afaa547ac9b8f6ace3f8ced5f241c4a767f523ba730d,192.168.1.70,0,192.168.1.90,0,0,01/01/1970 10:42:49 PM,0,1,0,0,0,0,0,1,2,0,1,1,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,1,2,0,,1,,1,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,2,0,1,2,1,1,0,1,0,0,0,0,1,DoS,DoS RST
2aeecd96088371ad82d1e3c952d55ad131bf85005cd61fb900befb95e671d3fd,192.168.1.70,4,192.168.1.90,0,3,01/01/1970 05:00:32 AM,0,2,1,0,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,1,,0,0,0,1,0,2,0,3,3,0,0,1,0,0,1,0,0,0,3,1,0,0.0,,,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,DoS,DoS RST
d0dcaa52bb684403c2af4c5a3ce62978c5c8f5d79853d6d01493d8dedb28be50,192.168.1.70,2,192.168.1.90,0,0,01/01/1970 04:54:02 AM,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,,,,1,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,1,DoS,DoS ECN
c31fc43c1ed77b217307707934ed1dc265a7daebc27885410de19ef7cb6bc3a2,192.168.1.70,2,192.168.1.90,1,0,01/01/1970 10:41:49 PM,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,,0,,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,,,,0,1,1,1,0,0,1,0,1,0,3,0,0,2,0,0,0,0,0,1,DoS,DoS PSH
4b776a67feffdbc2f6f153c169d7fea03466ff3f2e21527aa637bf99138db813,192.168.1.70,4,192.168.1.90,1,1,01/01/1970 05:01:17 AM,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,1,3,0,0,3,0,0,0,0,1,0,,0,,0,0,0,0,3,0,3,1,0,0,0,3,0,0,0,0,0,1,3,2,1,,,0.0,0,0,2,2,0,1,0,0,0,0,3,0,0,0,0,2,1,2,2,1,DoS,DoS RST
b5505ab722c3fe4c923fa1180438490198521a690c72ab96ff1c8c44d9282ce1,192.168.1.70,0,192.168.1.90,0,2,03/01/1970 04:05:40 AM,0,2,0,1,0,0,2,2,0,1,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3,2,3,1,0,1,2,0,0,0,0,2,1,2,0,0,,,,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,1,DoS,DoS ACK
751e5c5eefc094b65c3114446e4a5366efbb245486550e40a94915d1a2ec12df,192.168.1.70,2,192.168.1.90,1,0,01/01/1970 04:51:34 AM,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0.0,0,0.0,2,0,0,0,2,1,0,0,2,3,1,3,0,0,2,0,2,0,1,0,0,,,,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,DoS,DoS RST
e58b1507c7fbf834fb2717f8795f7bd3fa3e2a2b00fbe8ddec16d9b63507b961,192.168.1.70,1,192.168.1.90,0,0,03/01/1970 03:54:51 AM,0,0,0,0,0,1,1,1,1,2,0,0,1,1,0,2,3,0,0,0,3,1,3,3,0,0,0,1,1,1,,1,,0,0,1,1,1,1,0,2,0,1,3,2,0,0,0,2,0,1,0,0,0,,0.0,,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,0,1,DoS,DoS SYN
ff8c0441134c1043241eb2dd4001f32a77d62110fe3c9ce70c1f131808edf7d2,192.168.1.70,0,192.168.1.90,1,1,01/01/1970 06:27:44 AM,0,0,0,0,1,3,3,3,0,2,0,0,0,1,2,3,0,1,3,1,3,0,3,3,0,0,0,0,1,0,,0,,0,1,0,2,3,4,3,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,1,3,0,1,2,1,DoS,DoS CWR
b9db1cd80468c105c7135dea23dc2a0f849cb6afedb3482e9e8c5c677784c9d7,192.168.1.70,4,192.168.1.90,0,0,01/01/1970 10:53:07 PM,0,2,0,0,0,2,2,2,1,0,1,0,1,0,0,3,3,3,2,0,3,0,3,0,2,0,0,0,0,0,,0,0.0,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,1,2,0,0,,,,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,3,0,3,3,1,DoS,DoS URG
26190644aa282383cec0c4cab74a5d6ece6970406344def1f1ea6dbfaeb341aa,192.168.1.70,1,192.168.1.90,0,0,01/01/1970 05:00:00 AM,1,0,0,2,0,2,2,2,2,0,0,0,1,0,0,1,3,0,1,1,3,2,0,0,0,1,0,0,0,2,0.0,0,,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,2,0,1,2,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,3,0,1,DoS,DoS PSH
732612fbed7dcf317b2d1416dcf065da307479f221d55ff09827b261a45eb08a,192.168.1.70,0,192.168.1.90,0,0,03/01/1970 04:06:57 AM,0,1,0,0,0,2,0,3,2,1,2,1,1,0,0,0,2,0,1,1,0,0,1,0,0,1,0,1,1,2,0.0,0,,0,0,0,1,1,3,2,3,2,0,0,1,0,0,0,0,0,0,2,0,0,,0.0,0.0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,DoS,DoS PSH
b0a727eb826ff25a0326507f16b04bc2eac1772d47bc58b2968229a1f73b7a8c,192.168.1.70,1,192.168.1.90,0,1,01/01/1970 04:59:50 AM,2,2,0,0,0,1,3,3,0,0,1,0,0,1,1,0,2,2,1,1,2,2,3,2,0,1,0,0,0,2,,0,,0,0,0,0,1,2,0,2,0,1,0,2,0,0,0,1,0,0,1,2,0,,,,0,0,1,0,0,0,0,0,1,0,3,0,0,1,1,0,3,2,2,1,DoS,DoS PSH
ef8807590ad4ada95ab85f51b83cbc77ca073718095d37308bde7806ced51d21,192.168.1.70,1,192.168.1.90,0,1,01/01/1970 04:52:54 AM,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,1,2,1,1,0,1,0,2,2,1,1,0,0,0,0,,2,,2,0,0,0,1,1,0,1,2,0,1,0,0,0,2,0,0,0,1,0,0,0.0,,,0,0,2,1,0,1,0,0,2,0,0,2,1,0,0,2,1,0,2,1,DoS,DoS URG
700e744c458b81a396ab23e3363775901cf681a1298b404207f5eb64a9ffd03b,192.168.1.70,0,192.168.1.90,0,2,01/01/1970 04:51:33 AM,2,1,0,0,1,0,1,0,2,2,2,0,0,2,0,0,0,2,3,0,3,1,2,3,0,0,0,0,0,0,,0,,0,0,0,0,0,1,1,0,0,0,1,3,2,1,0,1,0,0,0,0,0,,,,1,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,2,3,1,DoS,DoS RST
63005eeb999ee483fc8c639f99026fb3d9455729708f00ebd60cf82442f572b3,192.168.1.70,2,192.168.1.90,1,3,01/01/1970 10:44:27 PM,1,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,3,0,2,3,0,3,3,0,0,0,0,1,0,0.0,2,,1,0,0,0,2,1,0,0,0,0,2,0,1,0,2,0,0,0,0,1,0,,,0.0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,1,3,1,0,0,1,DoS,DoS URG
81db65863270fbe851df192beaf05b31459461c162397dc30df5507466fa6311,192.168.1.70,4,192.168.1.90,0,2,03/01/1970 03:55:59 AM,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0.0,0,,0,1,0,1,0,0,0,2,2,3,1,2,0,0,0,2,0,0,0,0,0,,,,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,DoS,DoS FIN
7e6e7080b89ffd84c8a3803131bd879498e69731ba161db2921f0639989cb094,192.168.1.70,4,192.168.1.90,0,2,01/01/1970 04:49:25 AM,0,2,0,1,0,0,2,0,2,1,0,1,1,2,0,2,0,0,1,1,1,2,0,1,1,0,0,0,0,0,,0,,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,DoS,DoS ACK
681955526873e97314f52654d0ed4bdb47bbb147bcd09275f51980fe9eb0f924,192.168.1.70,1,192.168.1.90,0,0,01/01/1970 10:46:03 PM,1,0,0,1,0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,1,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0,,0,0,2,0,2,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,DoS,DoS CWR
a62d0f170fad4b0d6d42a1db9d0efc1f78c42f8c822a88a9f2e6fd0678b37540,192.168.1.70,0,192.168.1.90,0,2,01/01/1970 05:02:52 AM,1,0,0,0,1,2,2,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,,0,,0,0,1,0,1,1,1,3,2,2,0,0,0,1,0,0,0,0,2,2,0,,,,0,0,0,0,1,0,0,1,1,1,3,0,1,0,1,1,0,0,0,1,DoS,DoS ECN
5070fdcf75bb0c85e3c5b088be99108fd1d59ef8e93a049dd8767c71b70a9b72,192.168.1.70,0,192.168.1.90,0,0,01/01/1970 04:58:19 AM,0,0,0,1,1,2,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,,2,0.0,3,0,0,3,0,2,2,0,3,3,0,3,0,0,0,0,0,0,2,2,0,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,DoS,DoS ACK
4a90baf461372d68cff753f2230dead32c083d508e5a079680e08324d6f71f08,192.168.1.70,1,192.168.1.90,1,2,01/01/1970 04:58:48 AM,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,,0,,0,0,2,0,0,3,1,3,3,0,0,2,0,0,0,2,0,0,2,2,0,0.0,,0.0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,1,DoS,DoS ACK
c29ab8fc831b6c46eddd478019d3b3b9bd8d2f6edb709ce028cd64585ca314e9,192.168.1.70,0,192.168.1.90,2,1,01/01/1970 09:17:20 AM,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,,0,,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,,,,0,0,2,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,1,Information Gathering,Information Gathering
f8f49582e785483afd6f990c8d05e41a61da848ae3a58f1226fb03ac7a700bda,192.168.1.70,2,192.168.1.90,0,0,01/01/1970 04:54:54 AM,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,,0,,2,0,1,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,,,,1,0,0,2,0,1,0,1,1,0,3,0,1,0,0,0,0,0,1,1,DoS,DoS CWR
aa48f2bdd4b68d231ce0de16a05230750fff35b23dc041a0d69be5687603b95e,192.168.1.70,2,192.168.1.90,0,2,01/01/1970 10:50:55 PM,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,3,0,3,0,0,2,2,0,0,0,0,1,0,2,2,,0,0.0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,,0.0,,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,2,2,0,3,1,DoS,DoS PSH
ef2393993bed3188e31edfbeb044038c96e6b731e7f12c9eead3767507c06aaa,192.168.1.70,0,192.168.1.90,0,0,03/01/1970 04:24:00 AM,2,0,0,0,0,2,0,2,3,0,0,0,0,2,0,3,3,3,3,2,0,0,3,0,1,0,0,0,1,0,,0,,0,0,0,0,0,3,0,2,0,0,0,1,0,0,2,0,2,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,DoS,DoS UDP
959fcf73bda239edb15805ee7a65c7160bdcd3aabbc6af9b8159251be7d850bc,192.168.1.70,3,192.168.1.90,0,3,01/01/1970 05:04:32 AM,1,2,0,0,0,0,2,2,0,0,0,0,1,2,2,1,3,2,0,0,2,0,2,3,0,0,0,0,0,0,,0,,0,0,0,1,0,2,2,3,1,0,2,0,0,0,0,2,2,0,2,3,0,,,,0,0,0,1,0,0,0,1,0,1,3,0,1,0,0,0,1,2,3,1,DoS,DoS CWR
bdc05149162cd34f825063c61c0561c8a2e89a4c807c96b6352b0704638d13b6,192.168.1.70,4,192.168.1.90,0,0,01/01/1970 04:51:17 AM,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,3,2,3,0,2,0,0,0,0,2,0,0,,1,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,,,0.0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,1,DoS,DoS PSH
4ea4adb4bb705f76ed3a88dfd783a20d01782d36603c7c7aa600ae6ab054ddb6,192.168.1.70,2,192.168.1.90,0,1,03/01/1970 04:08:27 AM,0,1,0,0,0,3,2,2,2,1,0,0,0,0,0,2,2,2,3,1,0,0,2,3,0,0,2,1,0,0,0.0,0,,0,1,0,0,3,2,2,0,1,1,0,3,0,0,1,2,2,0,2,0,0,,,,0,0,1,1,1,0,0,2,0,0,3,1,1,0,0,1,2,1,2,1,DoS,DoS RST
85abed7224f6c8a3293ab9dd68112b2b21620d5be7009383128d3f3c422927f4,192.168.1.70,0,192.168.1.90,0,0,01/01/1970 10:43:25 PM,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,3,0,2,3,2,2,0,1,2,0,1,0,0,0,0,,0,,2,0,0,0,1,2,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,1,1,0,1,0,0,2,1,0,1,1,1,0,1,2,1,DoS,DoS RST
7f12a79ff812bd91e173421877990112433db534336f95b2ad5364bbe0e8539e,192.168.1.70,0,192.168.1.90,2,3,01/01/1970 05:03:57 AM,0,2,0,1,0,2,2,0,2,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,,0,,2,1,0,0,0,2,0,3,3,0,0,2,0,1,0,0,0,0,1,2,0,,,,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,DoS,DoS CWR
